"Date","Last","Open","High","Low","Vol.","Change %"
"20/12/2024","64,495.3","63,503.1","64,495.3","63,503.1","3800000","1.72%"
"19/12/2024","63,403.9","63,900.0","63,999.2","63,403.9","2630000","-1.24%"
"18/12/2024","64,197.7","64,495.3","64,594.6","64,197.7","1610000","0.15%"
"17/12/2024","64,098.4","64,396.1","64,495.3","63,999.2","1200000","-0.62%"
"16/12/2024","64,495.3","63,701.6","64,693.8","63,701.6","2390000","1.25%"
"13/12/2024","63,701.6","63,800.8","63,999.2","63,602.3","1400000","-0.62%"
"12/12/2024","64,098.4","63,701.6","64,396.1","63,701.6","2250000","0.62%"
"11/12/2024","63,701.6","63,403.9","64,098.4","63,403.9","2020000","0.47%"
"10/12/2024","63,403.9","63,602.3","63,900.0","63,403.9","1710000","-0.31%"
"09/12/2024","63,602.3","63,999.2","63,999.2","63,503.1","1760000","0.00%"
"06/12/2024","63,602.3","63,999.2","64,296.9","63,602.3","1680000","-0.31%"
"05/12/2024","63,800.8","63,007.0","64,197.7","62,709.3","2220000","1.58%"
"04/12/2024","62,808.5","63,304.7","63,403.9","62,808.5","2750000","-0.94%"
"03/12/2024","63,403.9","64,098.4","64,098.4","63,403.9","2430000","-0.93%"
"02/12/2024","63,999.2","64,098.4","64,296.9","63,701.6","1230000","-0.15%"
"29/11/2024","64,098.4","63,999.2","64,296.9","63,800.8","1110000","0.16%"
"28/11/2024","63,999.2","64,495.3","64,495.3","63,999.2","1270000","-0.15%"
"27/11/2024","64,098.4","64,296.9","64,495.3","63,999.2","1590000","-0.31%"
"26/11/2024","64,296.9","63,999.2","64,495.3","63,900.0","1680000","0.78%"
"25/11/2024","63,800.8","63,800.8","64,098.4","63,701.6","2450000","0.00%"
"22/11/2024","63,800.8","63,403.9","64,296.9","63,403.9","2180000","0.63%"
"21/11/2024","63,403.9","63,205.4","63,602.3","62,907.8","2250000","0.47%"
"20/11/2024","63,106.2","62,510.9","63,304.7","62,411.6","2820000","0.95%"
"19/11/2024","62,510.9","62,808.5","63,007.0","62,510.9","2730000","-0.32%"
"18/11/2024","62,709.3","63,205.4","63,701.6","62,709.3","3750000","-0.78%"
"15/11/2024","63,205.4","64,396.1","64,396.1","63,205.4","3690000","-2.00%"
"14/11/2024","64,495.3","64,495.3","64,495.3","64,197.7","1780000","0.00%"
"13/11/2024","64,495.3","64,594.6","65,090.7","64,197.7","2770000","0.15%"
"12/11/2024","64,396.1","64,693.8","65,189.9","64,296.9","1730000","-0.46%"
"11/11/2024","64,693.8","65,189.9","65,289.1","64,197.7","2740000","-0.76%"
"08/11/2024","65,189.9","65,487.6","65,686.0","65,090.7","1590000","-0.30%"
"07/11/2024","65,388.4","65,487.6","65,686.0","65,090.7","1150000","0.15%"
"06/11/2024","65,289.1","65,487.6","65,487.6","64,793.0","2590000","0.46%"
"05/11/2024","64,991.5","65,189.9","65,487.6","64,991.5","1060000","-0.15%"
"04/11/2024","65,090.7","65,388.4","66,082.9","65,090.7","2120000","-0.30%"
"01/11/2024","65,289.1","65,586.8","65,785.2","65,090.7","2180000","-0.45%"
"31/10/2024","65,586.8","66,082.9","66,082.9","64,793.0","5170000","-0.30%"
"30/10/2024","65,785.2","66,479.8","66,777.5","65,785.2","3430000","-1.04%"
"29/10/2024","66,479.8","66,777.5","66,777.5","66,281.4","2030000","-0.30%"
"28/10/2024","66,678.3","67,174.4","67,472.0","66,182.1","2920000","-1.18%"
"25/10/2024","67,472.0","68,067.4","68,067.4","67,372.8","2170000","-0.58%"
"24/10/2024","67,868.9","66,777.5","68,464.3","66,777.5","4370000","1.63%"
"23/10/2024","66,777.5","66,777.5","67,075.2","66,678.3","1640000","0.00%"
"22/10/2024","66,777.5","66,777.5","67,273.6","66,678.3","2250000","0.00%"
"21/10/2024","66,777.5","66,876.7","67,372.8","66,678.3","1860000","-0.15%"
"18/10/2024","66,876.7","67,075.2","67,472.0","66,876.7","1600000","-0.30%"
"17/10/2024","67,075.2","67,075.2","67,372.8","66,777.5","1660000","0.15%"
"16/10/2024","66,975.9","66,281.4","67,571.3","66,281.4","2000000","1.05%"
"15/10/2024","66,281.4","66,678.3","66,876.7","66,182.1","3070000","-0.60%"
"14/10/2024","66,678.3","67,571.3","67,571.3","66,579.0","2820000","-0.74%"
"11/10/2024","67,174.4","67,571.3","67,670.5","66,975.9","2370000","0.00%"
"10/10/2024","67,174.4","67,769.7","68,265.8","67,174.4","2620000","-0.15%"
"09/10/2024","67,273.6","67,769.7","68,067.4","67,273.6","3530000","-0.59%"
"08/10/2024","67,670.5","66,678.3","67,670.5","66,678.3","2890000","1.64%"
"07/10/2024","66,579.0","68,166.6","68,762.0","66,579.0","5990000","-2.04%"
"04/10/2024","67,968.2","69,952.6","69,952.6","67,868.9","6130000","-2.56%"
"03/10/2024","69,754.2","69,655.0","69,952.6","69,357.3","2950000","0.29%"
"02/10/2024","69,555.7","69,655.0","69,655.0","69,059.6","2140000","0.00%"
"01/10/2024","69,555.7","69,655.0","70,151.1","69,555.7","2040000","0.00%"
"30/09/2024","69,555.7","70,448.8","70,448.8","69,555.7","2040000","-1.27%"
"27/09/2024","70,448.8","70,250.3","70,647.2","70,151.1","2970000","0.42%"
"26/09/2024","70,151.1","69,059.6","70,548.0","69,059.6","3980000","1.58%"
"25/09/2024","69,059.6","69,754.2","69,853.4","69,059.6","4520000","-1.00%"
"24/09/2024","69,754.2","70,448.8","70,448.8","69,555.7","2080000","-0.21%"
"23/09/2024","69,903.0","70,094.8","70,190.6","69,615.3","2930000","0.28%"
"20/09/2024","69,711.2","70,478.3","70,957.8","69,711.2","5230000","-0.82%"
"19/09/2024","70,286.5","70,286.5","70,478.3","69,998.9","1570000","0.00%"
"18/09/2024","70,286.5","70,574.2","70,861.9","69,998.9","2850000","-0.14%"
"17/09/2024","70,382.4","69,040.0","70,382.4","68,752.3","2390000","2.09%"
"16/09/2024","68,944.1","69,998.9","69,998.9","68,944.1","4030000","-1.37%"
"13/09/2024","69,903.0","71,724.9","71,724.9","69,903.0","5350000","-2.41%"
"12/09/2024","71,629.0","71,916.6","72,108.4","71,341.3","2050000","0.13%"
"11/09/2024","71,533.1","71,724.9","72,012.5","70,861.9","3170000","-0.40%"
"10/09/2024","71,820.8","71,724.9","72,396.1","71,245.4","3330000","0.13%"
"09/09/2024","71,724.9","72,012.5","72,012.5","71,149.5","2640000","-0.80%"
"06/09/2024","72,300.2","71,820.8","72,396.1","71,724.9","3640000","0.94%"
"05/09/2024","71,629.0","71,245.4","72,300.2","71,053.6","5860000","0.54%"
"04/09/2024","71,245.4","70,286.5","71,437.2","70,094.8","2840000","0.54%"
"30/08/2024","70,861.9","70,574.2","71,724.9","70,382.4","3680000","0.54%"
"29/08/2024","70,478.3","70,670.1","70,957.8","70,382.4","2040000","-0.54%"
"28/08/2024","70,861.9","70,574.2","70,957.8","70,190.6","3350000","0.54%"
"27/08/2024","70,478.3","70,382.4","70,766.0","69,615.3","4270000","0.14%"
"26/08/2024","70,382.4","71,820.8","71,916.6","70,286.5","6320000","-2.00%"
"23/08/2024","71,820.8","71,820.8","72,492.0","71,341.3","3310000","0.94%"
"22/08/2024","71,149.5","72,875.5","72,875.5","70,574.2","6030000","-1.46%"
"21/08/2024","72,204.3","72,108.4","72,971.4","72,012.5","3990000","-0.40%"
"20/08/2024","72,492.0","72,875.5","73,067.3","72,204.3","4180000","-0.53%"
"19/08/2024","72,875.5","70,957.8","72,875.5","70,766.0","7920000","2.98%"
"16/08/2024","70,766.0","70,957.8","71,053.6","70,190.6","7390000","0.00%"
"15/08/2024","70,766.0","70,957.8","71,533.1","70,670.1","4260000","-0.27%"
"14/08/2024","70,957.8","70,957.8","71,053.6","70,286.5","5460000","0.27%"
"13/08/2024","70,766.0","69,807.1","71,341.3","69,711.2","6730000","1.10%"
"12/08/2024","69,998.9","70,286.5","71,341.3","69,807.1","5800000","-0.41%"
"09/08/2024","70,286.5","69,807.1","70,382.4","69,519.4","4530000","0.83%"
"08/08/2024","69,711.2","70,861.9","71,341.3","69,231.8","5810000","-1.49%"
"07/08/2024","70,766.0","70,190.6","70,766.0","69,423.5","10700000","1.51%"
"06/08/2024","69,711.2","67,409.9","70,286.5","67,122.2","13500000","4.75%"
"05/08/2024","66,546.9","68,081.1","68,272.9","65,683.9","12160000","-2.94%"
"02/08/2024","68,560.5","67,122.2","68,944.1","67,122.2","10290000","1.71%"
"01/08/2024","67,409.9","68,848.2","68,944.1","67,218.1","8870000","-1.82%"
"31/07/2024","68,656.4","65,683.9","69,040.0","65,683.9","21140000","5.76%"
"30/07/2024","64,916.8","64,533.2","65,588.0","64,149.6","6380000","0.74%"
"29/07/2024","64,437.3","63,478.4","64,820.9","63,190.8","5780000","2.13%"
"26/07/2024","63,094.9","62,711.3","63,478.4","62,711.3","2980000","0.30%"
"25/07/2024","62,903.1","62,903.1","62,999.0","62,615.4","1960000","0.00%"
"24/07/2024","62,903.1","63,094.9","63,382.5","62,903.1","3610000","-0.46%"
"23/07/2024","63,190.8","62,903.1","63,574.3","62,807.2","3780000","0.76%"
"22/07/2024","62,711.3","62,615.4","63,286.6","62,519.5","2650000","0.15%"
"19/07/2024","62,615.4","63,190.8","63,190.8","62,423.6","3390000","-0.91%"
"18/07/2024","63,190.8","63,286.6","63,286.6","62,807.2","2280000","0.30%"
"17/07/2024","62,999.0","63,478.4","63,766.1","62,903.1","3460000","-0.61%"
"16/07/2024","63,382.5","63,670.2","63,957.9","63,382.5","2240000","-0.15%"
"15/07/2024","63,478.4","63,574.3","64,149.6","63,478.4","2160000","-0.15%"
"12/07/2024","63,574.3","63,670.2","63,862.0","63,382.5","2080000","0.00%"
"11/07/2024","63,574.3","64,149.6","64,245.5","63,574.3","3790000","-0.75%"
"10/07/2024","64,053.8","64,725.0","65,012.6","64,053.8","3880000","-1.04%"
"09/07/2024","64,725.0","64,820.9","65,012.6","64,437.3","5050000","-0.15%"
"08/07/2024","64,820.9","64,533.2","64,916.8","64,245.5","4940000","0.60%"
"05/07/2024","64,437.3","63,670.2","64,725.0","63,670.2","4180000","1.20%"
"04/07/2024","63,670.2","63,574.3","64,149.6","63,574.3","2690000","0.30%"
"03/07/2024","63,478.4","63,478.4","63,574.3","63,286.6","1330000","0.00%"
"02/07/2024","63,478.4","63,286.6","63,574.3","63,094.9","2040000","0.30%"
"01/07/2024","63,286.6","63,094.9","63,286.6","62,615.4","1910000","0.76%"
"28/06/2024","62,807.2","62,807.2","63,286.6","62,615.4","2730000","0.31%"
"27/06/2024","62,615.4","62,519.5","62,903.1","62,423.6","2710000","0.15%"
"26/06/2024","62,519.5","63,094.9","63,094.9","62,423.6","2490000","-0.46%"
"25/06/2024","62,807.2","63,094.9","63,478.4","62,807.2","2430000","0.00%"
"24/06/2024","62,807.2","63,382.5","63,862.0","62,615.4","3850000","-0.76%"
"21/06/2024","63,286.6","63,766.1","64,341.4","63,286.6","3970000","0.00%"
"20/06/2024","63,286.6","62,711.3","64,053.8","62,519.5","4400000","1.07%"
"19/06/2024","62,615.4","63,286.6","63,286.6","62,423.6","6160000","-0.91%"
"18/06/2024","63,190.8","63,766.1","63,766.1","63,190.8","2750000","-0.15%"
"17/06/2024","63,286.6","63,574.3","63,862.0","63,286.6","3620000","-0.30%"
"14/06/2024","63,478.4","64,245.5","64,533.2","63,478.4","4120000","-1.05%"
"13/06/2024","64,149.6","64,245.5","64,629.1","64,053.8","2800000","-0.15%"
"12/06/2024","64,245.5","63,766.1","64,533.2","63,574.3","3430000","0.75%"
"11/06/2024","63,766.1","64,629.1","64,725.0","63,670.2","6180000","-1.04%"
"10/06/2024","64,437.3","65,588.0","65,683.9","64,437.3","4560000","-0.88%"
"07/06/2024","65,012.6","64,820.9","65,779.8","64,725.0","4130000","0.89%"
"06/06/2024","64,437.3","66,163.3","66,163.3","64,437.3","4890000","-1.90%"
"05/06/2024","65,683.9","63,478.4","66,355.1","63,478.4","11870000","3.79%"
"04/06/2024","63,286.6","63,382.5","63,862.0","63,286.6","2450000","-0.15%"
"03/06/2024","63,382.5","63,094.9","63,862.0","62,999.0","3190000","1.07%"
"31/05/2024","62,711.3","63,190.8","63,190.8","62,615.4","4140000","-0.46%"
"30/05/2024","62,999.0","63,382.5","63,478.4","62,807.2","4410000","-0.90%"
"29/05/2024","63,574.3","64,245.5","64,533.2","63,286.6","3360000","-0.75%"
"28/05/2024","64,053.8","63,574.3","64,533.2","63,382.5","5350000","1.06%"
"27/05/2024","63,382.5","63,382.5","63,862.0","63,094.9","2340000","0.15%"
"24/05/2024","63,286.6","63,957.9","64,149.6","62,999.0","4100000","-1.49%"
"23/05/2024","64,245.5","63,286.6","64,245.5","63,094.9","2990000","1.82%"
"22/05/2024","63,094.9","63,670.2","63,957.9","63,094.9","3620000","-0.60%"
