"Date","Last","Open","High","Low","Vol.","Change %"
"24/11/2022","44,399.4","43,958.6","44,714.3","43,706.7","1200000","0.00%"
"23/11/2022","44,399.4","44,084.5","44,714.3","43,895.6","708580","0.00%"
"22/11/2022","44,399.4","44,084.5","45,344.1","43,517.7","1790000","0.57%"
"21/11/2022","44,147.5","43,769.6","45,218.1","43,769.6","1280000","-1.96%"
"18/11/2022","45,029.2","44,147.5","45,344.1","43,580.7","1920000","0.70%"
"17/11/2022","44,714.3","43,643.7","45,344.1","40,620.8","2350000","2.45%"
"16/11/2022","43,643.7","38,605.5","44,084.5","38,605.5","4640000","5.16%"
"15/11/2022","41,502.4","44,084.5","44,084.5","41,502.4","4740000","-6.92%"
"14/11/2022","44,588.4","45,344.1","45,596.0","44,084.5","2490000","-2.75%"
"11/11/2022","45,847.9","46,036.9","46,351.7","45,344.1","1530000","-0.27%"
"10/11/2022","45,973.9","46,288.8","46,414.7","43,517.7","2430000","-1.35%"
"09/11/2022","46,603.7","46,162.8","46,792.6","46,162.8","1060000","0.95%"
"08/11/2022","46,162.8","45,029.2","46,540.7","44,966.2","1440000","0.96%"
"07/11/2022","45,722.0","45,722.0","46,603.7","45,722.0","2390000","-0.41%"
"04/11/2022","45,910.9","46,603.7","46,603.7","45,029.2","2500000","-1.62%"
"03/11/2022","46,666.6","46,918.5","47,674.3","46,414.7","946590","0.14%"
"02/11/2022","46,603.7","47,359.4","47,863.2","46,603.7","1490000","-1.99%"
"01/11/2022","47,548.3","48,052.1","48,367.0","47,233.4","853970","-0.13%"
"31/10/2022","47,611.3","47,233.4","47,863.2","46,414.7","1650000","0.80%"
"28/10/2022","47,233.4","48,052.1","48,052.1","47,044.5","1330000","-1.06%"
"27/10/2022","47,737.3","46,666.6","47,989.2","46,414.7","1420000","2.71%"
"26/10/2022","46,477.7","46,918.5","46,918.5","45,784.9","950700","0.82%"
"25/10/2022","46,099.8","44,966.2","46,918.5","44,777.3","2380000","2.95%"
"24/10/2022","44,777.3","46,540.7","46,918.5","44,714.3","2170000","-3.79%"
"21/10/2022","46,540.7","48,933.8","48,933.8","46,540.7","2380000","-5.01%"
"20/10/2022","48,996.8","47,737.3","49,437.7","47,422.4","2630000","3.05%"
"19/10/2022","47,548.3","47,170.5","47,989.2","47,044.5","1560000","0.80%"
"18/10/2022","47,170.5","46,603.7","47,422.4","46,603.7","1340000","1.49%"
"17/10/2022","46,477.7","46,288.8","46,540.7","45,722.0","1080000","-0.27%"
