"Date","Last","Open","High","Low","Vol.","Change %"
"10/04/2024","44,200","43,550","44,650","43,450","24320000","2.31%"
"09/04/2024","43,200","43,100","43,200","42,900","10940000","0.47%"
"08/04/2024","43,000","43,050","43,100","42,400","16740000","0.12%"
"05/04/2024","42,950","42,700","43,100","42,400","13460000","-0.12%"
"04/04/2024","43,000","42,800","43,200","42,750","9670000","-0.23%"
"03/04/2024","43,100","43,150","43,750","42,900","11840000","-0.12%"
"02/04/2024","43,150","42,700","43,150","42,200","13760000","0.58%"
"01/04/2024","42,900","42,900","43,150","42,650","7520000","0.12%"
"29/03/2024","42,850","43,400","43,700","42,850","7690000","-1.04%"
"28/03/2024","43,300","42,800","44,050","42,600","18560000","1.88%"
"27/03/2024","42,500","42,900","42,900","42,500","7550000","-0.58%"
"26/03/2024","42,750","42,700","42,900","42,450","4260000","0.47%"
"25/03/2024","42,550","43,000","43,350","42,400","10310000","-0.58%"
"22/03/2024","42,800","43,200","43,500","42,600","10000000","-0.23%"
"21/03/2024","42,900","42,850","43,050","42,550","10980000","0.94%"
"20/03/2024","42,500","43,000","43,000","42,200","5440000","-0.93%"
"19/03/2024","42,900","42,350","43,050","41,850","9460000","1.90%"
"18/03/2024","42,100","42,650","43,150","41,300","14790000","-0.71%"
"15/03/2024","42,400","42,900","43,150","42,400","9890000","-1.17%"
"14/03/2024","42,900","43,400","43,800","42,800","12610000","-0.12%"
"13/03/2024","42,950","42,800","43,000","42,500","7330000","0.59%"
"12/03/2024","42,700","42,550","42,900","42,350","4760000","0.35%"
"11/03/2024","42,550","42,600","43,000","42,500","6060000","0.00%"
"08/03/2024","42,550","43,500","43,600","42,550","9530000","-1.50%"
"07/03/2024","43,200","43,300","43,300","42,850","7310000","0.23%"
"06/03/2024","43,100","43,650","44,550","43,050","11320000","-1.26%"
"05/03/2024","43,650","43,950","44,250","43,300","7690000","-0.68%"
"04/03/2024","43,950","44,050","44,600","43,800","7040000","0.00%"
"01/03/2024","43,950","43,700","44,200","43,300","6870000","1.27%"
"29/02/2024","43,400","44,550","44,700","43,400","11040000","-2.25%"
"28/02/2024","44,400","44,450","44,900","44,000","6280000","0.45%"
"27/02/2024","44,200","43,750","44,200","43,300","7160000","1.96%"
"26/02/2024","43,350","43,450","43,850","43,100","7000000","0.12%"
"23/02/2024","43,300","45,000","45,100","43,250","11750000","-3.35%"
"22/02/2024","44,800","45,100","45,450","44,800","6810000","-0.44%"
"21/02/2024","45,000","46,100","46,100","44,800","8950000","-2.49%"
"20/02/2024","46,150","46,000","46,700","45,850","12930000","1.32%"
"19/02/2024","45,550","43,000","45,650","42,900","20160000","6.67%"
"16/02/2024","42,700","42,150","42,800","41,950","6020000","1.79%"
"15/02/2024","41,950","42,150","42,200","41,800","4320000","0.36%"
"07/02/2024","41,800","41,050","41,850","41,000","3770000","1.95%"
"06/02/2024","41,000","41,400","41,450","41,000","5540000","-0.61%"
"05/02/2024","41,250","41,400","41,600","41,100","3360000","0.12%"
"02/02/2024","41,200","41,500","42,100","41,150","5780000","0.00%"
"01/02/2024","41,200","41,350","41,500","41,100","7110000","-0.72%"
"31/01/2024","41,500","42,050","42,250","41,500","6310000","-1.19%"
"30/01/2024","42,000","41,800","42,300","41,700","2910000","0.48%"
"29/01/2024","41,800","42,300","42,300","41,800","3170000","-0.48%"
"26/01/2024","42,000","42,200","42,500","42,000","4350000","-0.24%"
"25/01/2024","42,100","42,500","42,500","42,050","2300000","-0.94%"
"24/01/2024","42,500","42,350","42,950","42,300","2740000","0.35%"
"23/01/2024","42,350","43,050","43,200","42,300","5260000","-1.51%"
"22/01/2024","43,000","43,350","43,450","42,800","4710000","-0.12%"
"19/01/2024","43,050","43,350","43,600","43,000","5530000","-0.35%"
"18/01/2024","43,200","42,250","43,500","42,050","8940000","3.10%"
"17/01/2024","41,900","42,650","42,850","41,900","6340000","-1.76%"
"16/01/2024","42,650","41,600","42,650","41,450","3770000","2.52%"
"15/01/2024","41,600","41,800","41,850","41,400","3150000","0.73%"
"12/01/2024","41,300","41,800","41,900","40,900","8330000","-1.67%"
"11/01/2024","42,000","42,500","43,050","42,000","6970000","-1.64%"
"10/01/2024","42,700","43,000","43,000","42,100","6790000","-0.70%"
"09/01/2024","43,000","43,150","43,300","42,650","6380000","-0.81%"
"08/01/2024","43,350","43,200","43,850","42,900","6210000","0.58%"
"05/01/2024","43,100","43,450","43,550","43,050","4510000","-0.81%"
"04/01/2024","43,450","43,550","43,700","43,250","8780000","0.12%"
"03/01/2024","43,400","42,600","43,400","42,550","6110000","0.93%"
"02/01/2024","43,000","43,300","43,750","42,550","7590000","-0.46%"
"29/12/2023","43,200","44,050","44,100","43,200","5320000","-1.14%"
"28/12/2023","43,700","42,100","43,800","42,050","13130000","4.30%"
"27/12/2023","41,900","42,000","42,150","41,850","6030000","0.00%"
"26/12/2023","41,900","41,500","42,200","41,300","10390000","1.70%"
"25/12/2023","41,200","40,300","41,250","40,300","5960000","2.23%"
"22/12/2023","40,300","40,200","40,400","40,000","3290000","0.25%"
"21/12/2023","40,200","39,700","40,450","39,650","3560000","0.63%"
"20/12/2023","39,950","39,850","39,950","39,500","2360000","1.14%"
"19/12/2023","39,500","39,900","39,950","39,300","5230000","-1.00%"
"18/12/2023","39,900","40,200","40,200","39,850","3560000","0.00%"
"15/12/2023","39,900","40,450","40,550","39,850","6800000","-0.99%"
"14/12/2023","40,300","41,100","41,250","40,250","4700000","-1.10%"
"13/12/2023","40,750","41,200","41,650","40,650","9940000","-0.73%"
"12/12/2023","41,050","41,000","41,300","40,750","6170000","0.12%"
"11/12/2023","41,000","40,150","41,300","40,100","8700000","3.40%"
"08/12/2023","39,650","39,700","40,100","39,450","9890000","-0.13%"
"07/12/2023","39,700","40,450","40,550","39,400","11340000","-1.85%"
"06/12/2023","40,450","40,500","40,550","39,650","10850000","-0.12%"
"05/12/2023","40,500","41,500","41,500","40,500","8300000","-1.94%"
"04/12/2023","41,300","40,950","41,500","40,850","8140000","0.98%"
"01/12/2023","40,900","41,300","41,400","40,400","6970000","-0.97%"
"30/11/2023","41,300","41,200","41,350","40,600","7740000","0.24%"
"29/11/2023","41,200","41,050","41,300","40,750","4210000","1.10%"
"28/11/2023","40,750","39,800","40,750","39,650","7380000","2.39%"
"27/11/2023","39,800","39,100","40,000","39,100","5710000","1.79%"
"24/11/2023","39,100","39,000","39,200","38,050","7380000","0.26%"
"23/11/2023","39,000","39,350","39,950","39,000","7660000","0.00%"
"22/11/2023","39,000","39,400","39,600","38,850","4810000","-0.26%"
"21/11/2023","39,100","39,750","39,750","38,900","4790000","0.39%"
"20/11/2023","38,950","38,500","39,500","38,300","4900000","0.00%"
"17/11/2023","38,950","41,300","41,750","38,500","16310000","-5.35%"
"16/11/2023","41,150","41,400","41,650","40,800","5390000","-0.72%"
"15/11/2023","41,450","41,800","42,600","41,350","8590000","1.10%"
"14/11/2023","41,000","41,850","41,900","40,750","7500000","-0.85%"
"13/11/2023","41,350","42,600","42,600","41,300","7230000","-2.25%"
"10/11/2023","42,300","42,500","43,200","42,300","6520000","-1.40%"
