"Date","Last","Open","High","Low","Vol.","Change %"
"03/01/2023","69,941","67,909","69,941","67,909","1290000","3.25%"
"30/12/2022","67,739","70,195","70,364","67,739","1780000","-0.87%"
"29/12/2022","68,332","69,687","69,856","68,163","1460000","0.88%"
"28/12/2022","67,739","68,078","69,433","67,316","1390000","1.14%"
"27/12/2022","66,977","67,909","68,163","66,808","1250000","0.25%"
"26/12/2022","66,808","67,062","68,417","66,808","1420000","-0.25%"
"23/12/2022","66,977","67,909","68,755","66,977","1270000","-0.25%"
"22/12/2022","67,146","67,316","68,671","67,146","1270000","0.76%"
"21/12/2022","66,638","68,925","68,925","66,638","1140000","-0.38%"
"20/12/2022","66,892","67,485","69,433","66,892","1680000","-0.25%"
"19/12/2022","67,062","67,739","68,586","66,892","894610","-0.63%"
"16/12/2022","67,485","67,316","70,195","66,808","3730000","0.25%"
"15/12/2022","67,316","66,723","68,332","66,554","1480000","0.89%"
"14/12/2022","66,723","67,485","67,485","66,469","1280000","0.77%"
"13/12/2022","66,215","66,130","67,146","65,961","2640000","1.03%"
"12/12/2022","65,538","66,723","68,163","65,538","2490000","0.13%"
"09/12/2022","65,453","66,384","67,062","65,284","1990000","0.39%"
"08/12/2022","65,199","66,892","68,586","65,199","2490000","-1.91%"
"07/12/2022","66,469","67,739","69,433","66,046","1720000","-1.87%"
"06/12/2022","67,739","71,973","72,142","67,739","1540000","-5.88%"
"05/12/2022","71,973","71,211","73,666","69,856","1970000","0.00%"
"02/12/2022","71,973","67,655","71,973","67,146","1470000","6.25%"
"01/12/2022","67,739","68,501","68,925","67,062","1390000","-1.23%"
"30/11/2022","68,586","67,993","68,586","65,199","1560000","1.50%"
"29/11/2022","67,570","64,352","67,570","64,352","2020000","4.04%"
"28/11/2022","64,945","63,082","65,199","62,489","1580000","4.92%"
"25/11/2022","61,897","61,897","62,320","61,643","1980000","0.14%"
"24/11/2022","61,812","62,235","62,659","61,389","1280000","-0.68%"
"23/11/2022","62,235","61,812","62,235","61,304","937950","0.00%"
"22/11/2022","62,235","63,082","64,352","61,389","2290000","-2.00%"
"21/11/2022","63,506","64,776","64,776","63,506","1310000","-1.96%"
"18/11/2022","64,776","64,268","65,114","62,320","1850000","0.00%"
"17/11/2022","64,776","64,437","64,860","63,929","1940000","1.86%"
"16/11/2022","63,590","59,526","66,046","59,526","2780000","0.13%"
"15/11/2022","63,506","62,997","64,691","61,050","1870000","-0.13%"
"14/11/2022","63,590","63,929","64,776","62,743","1810000","-0.53%"
"11/11/2022","63,929","61,812","63,929","61,812","1550000","3.71%"
"10/11/2022","61,643","62,574","62,574","60,627","1130000","-1.62%"
"09/11/2022","62,659","62,235","62,828","61,473","1430000","1.93%"
"08/11/2022","61,473","60,965","63,506","60,627","1960000","1.11%"
"07/11/2022","60,796","60,796","61,812","60,203","1450000","0.00%"
"04/11/2022","60,796","60,542","61,389","58,340","1820000","-1.64%"
"03/11/2022","61,812","60,965","62,151","60,965","858120","-0.82%"
"02/11/2022","62,320","62,659","63,082","60,965","1480000","-1.87%"
"01/11/2022","63,506","62,659","63,506","62,066","975620","2.04%"
"31/10/2022","62,235","62,235","62,235","61,389","778750","2.65%"
"28/10/2022","60,627","61,389","63,082","60,627","1840000","-0.14%"
"27/10/2022","60,711","59,695","61,727","58,679","1530000","2.43%"
"26/10/2022","59,272","59,780","59,780","58,002","698440","0.14%"
"25/10/2022","59,187","55,885","59,780","55,885","1810000","2.79%"
"24/10/2022","57,578","58,848","58,848","55,715","791390","0.00%"
"21/10/2022","57,578","58,594","59,865","57,578","1520000","-1.73%"
"20/10/2022","58,594","57,494","59,272","56,816","1790000","1.91%"
"19/10/2022","57,494","57,494","57,578","56,986","740960","0.30%"
"18/10/2022","57,324","57,578","57,578","56,986","1050000","2.11%"
"17/10/2022","56,139","56,986","57,578","55,461","1470000","-2.64%"
"14/10/2022","57,663","58,002","58,002","56,986","1890000","2.41%"
"13/10/2022","56,308","54,276","56,308","53,091","1890000","3.91%"
"12/10/2022","54,191","53,345","55,292","52,667","1790000","3.23%"
"11/10/2022","52,498","55,292","55,885","52,498","1370000","-4.76%"
"10/10/2022","55,123","56,308","57,324","54,276","1560000","-2.40%"
"07/10/2022","56,478","58,933","58,933","55,292","2500000","-4.85%"
"06/10/2022","59,356","60,965","60,965","59,187","887520","-1.96%"
"05/10/2022","60,542","60,457","60,965","60,203","986140","0.28%"
"04/10/2022","60,373","59,272","60,881","58,848","1510000","0.99%"
"03/10/2022","59,780","62,235","62,489","59,526","1060000","-3.55%"
"30/09/2022","61,981","61,981","62,913","61,304","1490000","-1.08%"
"29/09/2022","62,659","64,352","64,352","62,659","694190","-1.33%"
"28/09/2022","63,506","62,659","63,506","62,489","694070","0.94%"
"27/09/2022","62,913","64,352","64,352","62,828","771670","-0.93%"
"26/09/2022","63,506","63,590","65,199","62,743","1480000","-1.19%"
"23/09/2022","64,268","65,368","65,792","64,183","1220000","-2.69%"
"22/09/2022","66,046","65,792","66,554","65,622","1400000","-1.14%"
"21/09/2022","66,808","67,146","67,401","65,961","589560","-0.38%"
"20/09/2022","67,062","66,723","67,739","66,554","615540","0.51%"
"19/09/2022","66,723","66,892","67,909","66,046","1110000","-1.50%"
"16/09/2022","67,739","67,146","67,739","66,469","1790000","1.01%"
"15/09/2022","67,062","66,469","67,146","66,130","722650","1.15%"
"14/09/2022","66,300","65,368","67,316","65,199","1280000","-0.38%"
"13/09/2022","66,554","67,231","67,231","66,554","1400000","-0.63%"
"12/09/2022","66,977","67,401","67,485","66,723","827650","0.38%"
"09/09/2022","66,723","66,469","67,146","66,215","1220000","1.03%"
"08/09/2022","66,046","68,501","68,501","66,046","1270000","-2.50%"
"07/09/2022","67,739","69,433","69,856","67,570","2710000","-3.26%"
"06/09/2022","70,025","69,941","71,126","69,517","1210000","0.12%"
"05/09/2022","69,941","71,126","71,380","69,856","1830000","-1.67%"
"31/08/2022","71,126","72,820","73,243","71,126","1250000","-2.33%"
"30/08/2022","72,820","69,856","72,820","69,856","2960000","4.24%"
"29/08/2022","69,856","68,925","69,856","68,501","1120000","0.00%"
"26/08/2022","69,856","69,433","70,872","69,433","1840000","0.61%"
"25/08/2022","69,433","69,602","69,602","68,840","636320","0.00%"
"24/08/2022","69,433","68,755","70,195","67,993","1280000","2.24%"
"23/08/2022","67,909","67,739","68,840","67,655","765290","0.25%"
"22/08/2022","67,739","67,824","69,009","67,739","620970","-1.11%"
"19/08/2022","68,501","68,247","69,433","68,247","1360000","-0.74%"
"18/08/2022","69,009","68,840","69,433","68,755","1850000","0.00%"
"17/08/2022","69,009","68,755","69,179","68,755","902280","0.00%"
"16/08/2022","69,009","69,433","69,433","68,671","811470","-0.37%"
"15/08/2022","69,263","69,433","69,687","69,179","1490000","0.25%"
"12/08/2022","69,094","69,009","69,348","68,501","1480000","0.12%"
"11/08/2022","69,009","68,840","69,433","68,247","1380000","1.24%"
"10/08/2022","68,163","67,824","68,586","67,824","599360","-0.37%"
"09/08/2022","68,417","69,433","69,433","67,655","1440000","-1.46%"
"08/08/2022","69,433","69,433","69,856","69,348","1080000","0.00%"
"05/08/2022","69,433","69,433","69,771","68,671","1650000","-0.61%"
"04/08/2022","69,856","67,316","69,856","67,231","2670000","3.77%"
"03/08/2022","67,316","66,300","67,316","66,046","1190000","0.76%"
"02/08/2022","66,808","65,199","67,062","64,352","2100000","2.47%"
"01/08/2022","65,199","63,251","65,199","62,997","1860000","3.08%"
"29/07/2022","63,251","63,844","63,929","63,251","1390000","-0.80%"
