"Date","Last","Open","High","Low","Vol.","Change %"
"01/08/2025","72,500","72,300","72,500","71,100","5600000","0.00%"
"31/07/2025","72,500","73,100","73,400","70,800","9180000","-0.68%"
"30/07/2025","73,000","73,000","73,500","71,000","9480000","1.11%"
"29/07/2025","72,200","78,500","78,500","72,200","16020000","-6.96%"
"28/07/2025","77,600","76,200","78,600","75,900","12670000","2.37%"
"25/07/2025","75,800","76,000","77,200","75,500","8680000","-0.26%"
"24/07/2025","76,000","77,500","77,500","75,400","16440000","-1.68%"
"23/07/2025","77,300","78,700","79,300","77,200","8230000","-0.51%"
"22/07/2025","77,700","77,300","78,400","76,600","7380000","0.26%"
"21/07/2025","77,500","79,600","79,800","77,500","7870000","-2.02%"
"18/07/2025","79,100","76,500","81,000","76,500","14570000","3.81%"
"17/07/2025","76,200","75,800","77,300","75,600","10770000","1.60%"
"16/07/2025","75,000","74,300","75,500","74,000","6130000","0.67%"
"15/07/2025","74,500","75,300","76,700","74,500","8070000","-1.06%"
"14/07/2025","75,300","76,900","77,100","74,600","6530000","-1.57%"
"11/07/2025","76,500","76,800","77,500","76,100","8280000","-0.52%"
"10/07/2025","76,900","76,000","78,400","75,900","12330000","1.45%"
"09/07/2025","75,800","76,500","76,500","75,400","7230000","0.26%"
"08/07/2025","75,600","74,900","76,200","74,600","7090000","1.07%"
"07/07/2025","74,800","75,000","75,700","74,300","5870000","0.27%"
"04/07/2025","74,600","74,700","75,000","73,700","4470000","0.13%"
"03/07/2025","74,500","74,800","76,300","74,100","5990000","-0.93%"
"02/07/2025","75,200","75,000","76,300","74,600","4790000","0.00%"
"01/07/2025","75,200","76,200","76,700","74,900","6820000","-2.08%"
"30/06/2025","76,800","76,600","77,400","76,000","8360000","0.00%"
"27/06/2025","76,800","72,300","76,900","72,000","14080000","6.67%"
"26/06/2025","72,000","70,400","72,000","70,200","8620000","2.42%"
"25/06/2025","70,300","69,700","70,400","69,100","7940000","1.59%"
"24/06/2025","69,200","68,900","69,300","68,300","6560000","1.76%"
"23/06/2025","68,000","66,800","68,000","66,200","5820000","0.74%"
"20/06/2025","67,500","67,400","67,600","66,800","6010000","0.00%"
"19/06/2025","67,500","67,000","67,500","66,100","5630000","0.00%"
"18/06/2025","67,500","67,900","67,900","66,600","5470000","-0.59%"
"17/06/2025","67,900","67,000","67,900","66,200","5760000","1.65%"
"16/06/2025","66,800","65,700","67,000","65,400","7850000","2.14%"
"13/06/2025","65,400","65,000","65,400","64,300","5910000","-0.61%"
"12/06/2025","65,800","65,300","66,000","65,200","6870000","1.54%"
"11/06/2025","64,800","64,800","65,200","64,100","2850000","0.00%"
"10/06/2025","64,800","64,500","65,500","64,100","5620000","1.09%"
"09/06/2025","64,100","65,000","65,000","63,500","5030000","-1.38%"
"06/06/2025","65,000","65,900","66,400","64,700","4120000","-1.22%"
"05/06/2025","65,800","64,400","65,800","63,900","11750000","2.65%"
"04/06/2025","64,100","63,500","64,400","63,000","6890000","1.26%"
"03/06/2025","63,300","62,300","63,600","62,300","4280000","1.93%"
"02/06/2025","62,100","62,000","62,500","61,700","2290000","0.16%"
"30/05/2025","62,000","63,000","63,100","62,000","4020000","-2.21%"
"29/05/2025","63,400","64,100","64,200","62,900","3510000","-0.78%"
"28/05/2025","63,900","64,100","64,500","63,500","4020000","-0.16%"
"27/05/2025","64,000","63,900","64,800","63,500","4750000","0.31%"
"26/05/2025","63,800","63,200","63,800","61,500","4410000","0.95%"
"23/05/2025","63,200","64,000","64,300","62,700","4290000","-1.25%"
"22/05/2025","64,000","63,600","64,600","63,200","7960000","0.63%"
"21/05/2025","63,600","63,100","64,300","63,100","8650000","1.44%"
"20/05/2025","62,700","62,000","63,100","61,500","5380000","1.13%"
"19/05/2025","62,000","62,400","62,400","61,400","6010000","-0.80%"
"16/05/2025","62,500","62,600","63,000","61,700","5900000","-0.48%"
"15/05/2025","62,800","62,600","63,500","62,400","5770000","0.80%"
"14/05/2025","62,300","62,300","63,700","62,200","5680000","0.32%"
"13/05/2025","62,100","62,400","63,200","62,100","4740000","0.16%"
"12/05/2025","62,000","62,800","63,300","62,000","3820000","-1.27%"
"09/05/2025","62,800","63,000","63,000","62,200","3320000","-0.32%"
"08/05/2025","63,000","61,000","63,000","60,700","4440000","3.45%"
"07/05/2025","60,900","61,600","61,800","60,900","3350000","-1.77%"
"06/05/2025","62,000","62,400","62,400","61,800","3960000","-0.80%"
"05/05/2025","62,500","62,700","62,800","61,600","2950000","0.00%"
"29/04/2025","62,500","61,800","62,500","61,800","3850000","0.00%"
"28/04/2025","62,500","62,400","62,500","61,000","4250000","0.81%"
"25/04/2025","62,000","60,000","62,000","59,900","10550000","3.51%"
"24/04/2025","59,900","60,000","60,000","58,300","4950000","0.50%"
"23/04/2025","59,600","59,700","59,900","58,900","5300000","1.53%"
"22/04/2025","58,700","57,500","59,100","54,100","9270000","1.03%"
"21/04/2025","58,100","58,000","58,500","56,900","3790000","0.17%"
"18/04/2025","58,000","57,900","59,000","57,900","3630000","1.22%"
"17/04/2025","57,300","55,000","57,600","55,000","4980000","1.60%"
"16/04/2025","56,400","58,300","58,800","56,400","6390000","-3.59%"
"15/04/2025","58,500","59,000","60,900","58,100","6080000","-2.50%"
"14/04/2025","60,000","57,700","60,300","56,900","7930000","5.08%"
"11/04/2025","57,100","55,400","57,500","53,100","14120000","6.13%"
"10/04/2025","53,800","53,800","53,800","53,800","491600","6.96%"
"09/04/2025","50,300","50,300","52,900","50,300","13470000","-6.85%"
"08/04/2025","54,000","55,100","56,800","54,000","5450000","-6.90%"
"04/04/2025","58,000","57,200","58,700","57,200","14300000","-5.54%"
"03/04/2025","61,400","63,000","63,900","61,400","10610000","-6.97%"
"02/04/2025","66,000","66,700","67,000","66,000","3640000","-0.30%"
"01/04/2025","66,200","67,800","67,800","65,600","6500000","-0.90%"
"31/03/2025","66,800","68,500","69,700","66,800","6980000","-2.48%"
"28/03/2025","68,500","69,400","69,600","68,300","3800000","-1.30%"
"27/03/2025","69,400","68,600","70,700","68,500","7240000","1.61%"
"26/03/2025","68,300","68,600","69,600","68,300","3800000","-0.29%"
"25/03/2025","68,500","68,500","69,000","68,100","2770000","0.00%"
"24/03/2025","68,500","67,800","68,800","67,800","2430000","0.88%"
"21/03/2025","67,900","68,600","68,600","67,500","3800000","-0.73%"
"20/03/2025","68,400","68,500","69,100","68,200","3440000","-0.15%"
"19/03/2025","68,500","69,500","69,600","68,500","6650000","-1.58%"
"18/03/2025","69,600","70,700","71,300","69,600","6180000","-1.28%"
"17/03/2025","70,500","71,400","71,400","70,300","4530000","-0.84%"
"14/03/2025","71,100","70,500","71,900","70,400","7300000","0.99%"
"13/03/2025","70,400","68,700","71,200","68,700","11570000","2.47%"
"12/03/2025","68,700","68,900","69,700","68,700","4990000","-0.29%"
"11/03/2025","68,900","68,200","68,900","68,100","4530000","0.00%"
"10/03/2025","68,900","69,000","69,900","68,700","5120000","-0.14%"
"07/03/2025","69,000","69,200","70,000","68,400","4410000","-0.29%"
"06/03/2025","69,200","68,400","69,200","68,200","4340000","1.47%"
"05/03/2025","68,200","69,300","70,200","68,200","6220000","-1.30%"
"04/03/2025","69,100","68,000","69,100","67,400","5950000","1.62%"
"03/03/2025","68,000","67,800","68,400","67,700","2760000","0.44%"
"28/02/2025","67,700","68,400","68,500","67,500","3930000","-1.02%"
"27/02/2025","68,400","68,500","69,300","68,200","4570000","0.15%"
"26/02/2025","68,300","68,400","68,600","68,000","2080000","-0.15%"
"25/02/2025","68,400","67,800","68,900","67,800","5120000","1.18%"
"24/02/2025","67,600","67,200","67,700","66,800","3250000","0.00%"
"21/02/2025","67,600","68,000","68,000","67,200","2320000","-0.59%"
"20/02/2025","68,000","68,000","68,000","67,500","2940000","0.44%"
"19/02/2025","67,700","66,600","67,700","66,600","3260000","1.96%"
"18/02/2025","66,400","66,400","67,200","66,000","2600000","0.00%"
"17/02/2025","66,400","68,100","68,400","66,200","5690000","-2.50%"
"14/02/2025","68,100","69,200","69,400","67,800","2980000","-1.16%"
"13/02/2025","68,900","68,800","69,000","68,300","1820000","-0.14%"
"12/02/2025","69,000","68,700","69,100","68,300","2090000","0.44%"
"11/02/2025","68,700","68,800","68,900","68,100","2440000","-0.15%"
"10/02/2025","68,800","67,800","69,700","67,800","6910000","1.62%"
"07/02/2025","67,700","67,700","68,000","67,200","2270000","0.45%"
"06/02/2025","67,400","67,500","68,100","67,200","2800000","-0.15%"
"05/02/2025","67,500","68,700","68,700","67,300","4850000","-1.60%"
"04/02/2025","68,600","68,100","68,800","68,100","3950000","0.88%"
"03/02/2025","68,000","67,800","68,400","67,000","4360000","0.00%"
"24/01/2025","68,000","65,500","68,000","65,400","6680000","3.98%"
"23/01/2025","65,400","65,300","66,100","65,200","3690000","0.31%"
"22/01/2025","65,200","65,800","66,200","65,200","2340000","-0.76%"
"21/01/2025","65,700","65,600","66,400","65,400","2260000","0.31%"
"20/01/2025","65,500","66,000","66,300","65,500","1810000","-0.61%"
"17/01/2025","65,900","66,300","66,400","65,700","1690000","-0.60%"
"16/01/2025","66,300","66,500","66,500","65,300","2460000","0.76%"
"15/01/2025","65,800","64,500","66,400","64,000","4160000","3.30%"
"14/01/2025","63,700","65,000","65,300","63,700","3590000","-2.00%"
"13/01/2025","65,000","65,400","65,500","64,400","3670000","-0.76%"
"10/01/2025","65,500","67,300","67,400","65,500","2910000","-2.67%"
"09/01/2025","67,300","67,800","68,100","66,800","1890000","-0.59%"
"08/01/2025","67,700","66,900","68,000","66,600","2810000","1.35%"
"07/01/2025","66,800","67,300","68,200","66,500","5740000","-0.60%"
"06/01/2025","67,200","69,800","70,200","67,200","5160000","-3.59%"
"03/01/2025","69,700","70,800","70,800","69,600","2680000","-1.55%"
"02/01/2025","70,800","70,100","70,900","70,000","2330000","1.14%"
"31/12/2024","70,000","70,200","70,800","70,000","2800000","-0.14%"
"30/12/2024","70,100","70,300","70,800","70,000","1650000","-0.43%"
"27/12/2024","70,400","70,500","71,100","70,400","2400000","-0.14%"
"26/12/2024","70,500","71,100","71,300","70,500","2130000","-0.28%"
"25/12/2024","70,700","70,200","71,200","70,200","3710000","0.71%"
"24/12/2024","70,200","70,400","70,600","69,900","3830000","-0.14%"
"23/12/2024","70,300","70,900","71,000","70,300","1760000","0.00%"
"20/12/2024","70,300","70,500","70,600","70,000","2750000","-0.14%"
"19/12/2024","70,400","71,000","71,200","70,300","3510000","-1.40%"
"18/12/2024","71,400","71,100","71,400","71,000","2490000","0.56%"
"17/12/2024","71,000","71,000","71,300","71,000","1650000","-0.14%"
"16/12/2024","71,100","71,200","71,700","70,900","2460000","0.00%"
"13/12/2024","71,100","72,000","72,000","71,000","3540000","-1.39%"
"12/12/2024","72,100","72,500","72,700","72,100","2670000","-0.83%"
"11/12/2024","72,700","73,000","73,700","72,200","2860000","0.00%"
"10/12/2024","72,700","73,000","73,300","72,700","2510000","-0.68%"
"09/12/2024","73,200","73,400","73,600","73,100","2810000","-0.27%"
"06/12/2024","73,400","74,100","74,200","73,200","5640000","-0.41%"
"05/12/2024","73,700","71,900","73,700","71,800","5390000","2.22%"
"04/12/2024","72,100","72,500","72,500","71,400","4110000","-0.83%"
"03/12/2024","72,700","72,400","73,000","72,400","2930000","0.14%"
"02/12/2024","72,600","73,200","73,500","72,500","2720000","-0.82%"
"29/11/2024","73,200","72,500","73,600","72,200","4420000","1.10%"
"28/11/2024","72,400","72,900","73,000","72,200","3110000","-0.41%"
"27/11/2024","72,700","72,500","72,900","72,400","2240000","0.00%"
"26/11/2024","72,700","72,300","73,100","72,100","4760000","0.69%"
"25/11/2024","72,200","71,200","72,500","71,000","4920000","1.69%"
"22/11/2024","71,000","71,300","71,600","70,800","3660000","-0.42%"
"21/11/2024","71,300","70,500","71,500","70,100","3800000","1.42%"
"20/11/2024","70,300","69,900","70,900","69,100","3920000","0.43%"
"19/11/2024","70,000","70,600","71,400","70,000","3920000","-0.43%"
"18/11/2024","70,300","70,600","71,100","69,300","5230000","-0.42%"
"15/11/2024","70,600","71,100","71,700","70,600","5690000","-1.12%"
"14/11/2024","71,400","72,600","73,200","71,400","4520000","-2.19%"
"13/11/2024","73,000","72,300","73,100","71,900","4120000","0.69%"
"12/11/2024","72,500","73,500","73,900","72,400","3990000","-1.36%"
"11/11/2024","73,500","72,300","73,700","71,300","8240000","1.66%"
"08/11/2024","72,300","73,300","73,600","72,200","7810000","-1.36%"
"07/11/2024","73,300","74,300","74,400","73,300","4430000","-1.21%"
"06/11/2024","74,200","73,500","74,400","73,300","6270000","1.50%"
"05/11/2024","73,100","73,200","73,700","73,000","4970000","-0.14%"
"04/11/2024","73,200","74,500","74,700","73,100","8320000","-1.74%"
"01/11/2024","74,500","76,100","76,400","74,200","13050000","-2.74%"
"31/10/2024","76,600","77,300","77,400","76,000","8540000","-1.92%"
"30/10/2024","78,100","78,000","78,100","76,800","5640000","0.13%"
"29/10/2024","78,000","78,100","78,200","77,300","3290000","0.13%"
"28/10/2024","77,900","77,200","77,900","76,300","5740000","0.91%"
"25/10/2024","77,200","79,100","79,300","77,200","10130000","-1.66%"
"24/10/2024","78,500","79,500","80,600","78,500","5510000","-1.13%"
"23/10/2024","79,400","79,000","80,100","78,300","4190000","0.63%"
"22/10/2024","78,900","80,000","80,400","78,500","7310000","-1.62%"
"21/10/2024","80,200","80,100","81,200","79,700","5180000","-0.25%"
"18/10/2024","80,400","81,300","81,400","80,300","5100000","-0.74%"
"17/10/2024","81,000","80,600","81,000","79,300","5880000","0.75%"
"16/10/2024","80,400","80,800","82,300","80,000","8070000","-0.50%"
"15/10/2024","80,800","80,300","81,500","80,200","6650000","0.62%"
"14/10/2024","80,300","82,000","82,100","80,100","5910000","-0.99%"
"11/10/2024","81,100","80,200","81,100","79,500","6900000","1.38%"
"10/10/2024","80,000","78,000","80,500","77,900","19870000","3.90%"
"09/10/2024","77,000","75,300","77,100","75,100","8350000","2.39%"
"08/10/2024","75,200","75,000","75,400","74,600","2770000","0.53%"
"07/10/2024","74,800","76,000","76,300","74,500","4120000","-1.06%"
"04/10/2024","75,600","76,000","76,400","75,500","3190000","-0.53%"
"03/10/2024","76,000","76,000","77,300","76,000","7170000","0.00%"
"02/10/2024","76,000","76,300","76,500","76,000","2350000","-0.78%"
"01/10/2024","76,600","75,800","77,400","75,800","6910000","1.19%"
"30/09/2024","75,700","75,900","76,600","75,600","3470000","-0.26%"
"27/09/2024","75,900","76,300","76,400","75,200","3730000","-0.26%"
"26/09/2024","76,100","75,800","76,400","75,700","4620000","0.79%"
"25/09/2024","75,500","75,100","75,800","75,100","5140000","0.94%"
"24/09/2024","74,800","74,400","74,800","74,000","3040000","0.54%"
"23/09/2024","74,400","74,700","75,300","74,400","1840000","-0.40%"
"20/09/2024","74,700","75,000","75,700","74,600","4010000","0.40%"
"19/09/2024","74,400","74,500","74,800","74,000","2660000","0.00%"
"18/09/2024","74,400","74,700","75,300","74,400","2720000","-0.13%"
"17/09/2024","74,500","73,000","74,500","72,800","2790000","2.19%"
"16/09/2024","72,900","74,200","74,600","72,800","5070000","-1.75%"
"13/09/2024","74,200","75,100","75,400","74,200","2860000","-1.20%"
"12/09/2024","75,100","75,600","75,800","74,900","1660000","0.00%"
"11/09/2024","75,100","75,200","75,700","74,800","2640000","-0.13%"
"10/09/2024","75,200","75,500","77,000","75,200","5920000","-0.27%"
"09/09/2024","75,400","75,800","75,900","75,100","3750000","-0.79%"
"06/09/2024","76,000","74,200","76,000","74,000","4440000","2.56%"
"05/09/2024","74,100","75,200","75,900","74,100","5020000","-1.59%"
"04/09/2024","75,300","75,300","76,000","75,200","4910000","-1.57%"
"30/08/2024","76,500","77,100","77,600","76,500","3210000","-0.52%"
"29/08/2024","76,900","77,400","77,500","76,800","1890000","-0.26%"
"28/08/2024","77,100","77,000","77,900","76,800","4560000","0.39%"
"27/08/2024","76,800","76,300","76,800","75,600","5250000","0.79%"
"26/08/2024","76,200","78,100","78,200","76,200","7990000","-2.18%"
"23/08/2024","77,900","78,400","79,000","77,400","4060000","-0.13%"
"22/08/2024","78,000","77,700","79,600","77,300","6730000","0.65%"
"21/08/2024","77,500","77,600","78,500","77,100","4520000","-0.13%"
"20/08/2024","77,600","77,700","79,100","77,500","5750000","-0.26%"
"19/08/2024","77,800","77,800","79,000","77,100","5460000","0.65%"
"16/08/2024","77,300","75,400","77,500","75,200","8150000","3.07%"
"15/08/2024","75,000","76,700","76,700","75,000","3320000","-1.96%"
"14/08/2024","76,500","75,200","77,300","74,900","10250000","2.27%"
"13/08/2024","74,800","75,000","75,200","73,800","4760000","-0.53%"
"12/08/2024","75,200","75,500","76,200","74,300","4460000","0.00%"
"09/08/2024","75,200","74,600","75,300","74,500","3970000","0.94%"
"08/08/2024","74,500","73,000","75,600","72,700","9530000","2.05%"
"07/08/2024","73,000","73,300","73,500","72,200","3650000","-0.27%"
"06/08/2024","73,200","71,000","73,400","70,500","5270000","3.83%"
"05/08/2024","70,500","71,300","72,700","70,200","6260000","-2.35%"
"02/08/2024","72,200","71,000","73,200","71,000","5310000","0.56%"
"01/08/2024","71,800","74,100","74,900","70,800","7660000","-3.10%"
"31/07/2024","74,100","75,000","75,000","74,100","3570000","-0.67%"
"30/07/2024","74,600","74,000","75,300","73,800","5720000","0.81%"
"29/07/2024","74,000","74,800","74,900","73,700","3720000","0.00%"
"26/07/2024","74,000","71,000","74,000","71,000","7230000","4.23%"
"25/07/2024","71,000","71,100","71,400","70,800","1650000","-0.70%"
"24/07/2024","71,500","70,800","72,200","70,200","3440000","0.70%"
"23/07/2024","71,000","72,400","72,400","70,100","3380000","-1.66%"
"22/07/2024","72,200","71,100","72,600","70,400","4070000","1.69%"
"19/07/2024","71,000","71,500","71,600","70,700","4790000","-0.28%"
"18/07/2024","71,200","71,800","72,300","70,200","7520000","-0.84%"
"17/07/2024","71,800","74,300","74,300","71,000","5880000","-2.97%"
"16/07/2024","74,000","74,700","75,300","73,800","4290000","-0.67%"
"15/07/2024","74,500","74,800","75,000","74,200","2890000","-0.40%"
"12/07/2024","74,800","75,800","76,100","74,600","4440000","-1.32%"
"11/07/2024","75,800","77,200","77,200","75,800","3830000","-1.30%"
"10/07/2024","76,800","76,600","77,500","76,400","5380000","0.39%"
"09/07/2024","76,500","76,200","76,500","75,500","5980000","0.39%"
"08/07/2024","76,200","77,000","77,000","75,700","5960000","-0.65%"
"05/07/2024","76,700","77,000","77,000","76,300","2540000","-0.13%"
"04/07/2024","76,800","76,900","77,800","76,500","6270000","0.39%"
"03/07/2024","76,500","76,500","76,600","75,800","2550000","0.26%"
"02/07/2024","76,300","76,100","76,800","76,000","2700000","0.39%"
"01/07/2024","76,000","74,700","76,200","74,700","2940000","1.74%"
"28/06/2024","74,700","74,600","76,200","74,500","6410000","0.27%"
"27/06/2024","74,500","73,900","75,200","73,600","3770000","0.68%"
"26/06/2024","74,000","73,900","74,500","73,100","3530000","0.14%"
"25/06/2024","73,900","74,200","74,500","73,600","5260000","0.27%"
"24/06/2024","73,700","75,500","76,300","73,700","8310000","-3.28%"
"21/06/2024","76,200","75,800","77,500","75,500","3970000","0.53%"
"20/06/2024","75,800","75,600","76,200","75,100","4160000","0.26%"
"19/06/2024","75,600","76,700","76,700","74,900","6660000","-0.79%"
"18/06/2024","76,200","76,200","77,300","76,200","4130000","0.00%"
"17/06/2024","76,200","78,000","78,000","76,200","6240000","-2.31%"
"14/06/2024","78,000","78,700","80,300","78,000","9030000","-0.76%"
"13/06/2024","78,600","78,500","78,800","78,000","6210000","1.03%"
"12/06/2024","77,800","76,000","78,100","76,000","5840000","2.64%"
"11/06/2024","75,800","77,200","77,500","75,700","6570000","-1.69%"
"10/06/2024","77,100","77,600","78,000","76,800","5320000","-0.64%"
"07/06/2024","77,600","78,500","78,600","77,000","4620000","-0.64%"
"06/06/2024","78,100","78,400","78,800","77,500","4730000","0.00%"
"05/06/2024","78,100","77,500","79,400","77,500","7550000","0.77%"
"04/06/2024","77,500","78,000","78,000","77,100","4400000","-0.26%"
"03/06/2024","77,700","77,300","78,500","76,800","6570000","1.44%"
"31/05/2024","76,600","78,000","78,400","76,600","5590000","-0.78%"
"30/05/2024","77,200","74,300","77,400","74,100","11160000","2.93%"
"29/05/2024","75,000","75,700","76,900","75,000","8000000","-0.66%"
"28/05/2024","75,500","74,200","75,500","73,800","5100000","2.72%"
"27/05/2024","73,500","73,500","74,000","72,700","3880000","0.00%"
"24/05/2024","73,500","75,500","76,300","73,100","7670000","-3.03%"
"23/05/2024","75,800","73,900","75,800","73,200","6130000","2.57%"
"22/05/2024","73,900","76,000","76,400","73,800","8350000","-2.51%"
"21/05/2024","75,800","76,200","76,500","74,900","5880000","-0.79%"
"20/05/2024","76,400","76,500","77,300","75,700","7870000","1.19%"
"17/05/2024","75,500","72,600","76,000","72,400","12300000","4.28%"
"16/05/2024","72,400","72,900","73,000","72,000","4050000","0.28%"
"15/05/2024","72,200","72,000","73,300","71,900","6890000","2.27%"
"14/05/2024","70,600","71,000","71,400","70,100","3690000","-0.28%"
"13/05/2024","70,800","70,900","71,700","70,300","2570000","0.00%"
"10/05/2024","70,800","71,400","71,900","70,600","3710000","-0.84%"
"09/05/2024","71,400","72,100","73,800","70,600","7170000","-1.24%"
"08/05/2024","72,300","70,900","73,200","70,200","6120000","1.54%"
"07/05/2024","71,200","71,400","71,500","70,500","3240000","0.14%"
"06/05/2024","71,100","70,700","71,300","70,100","5110000","1.86%"
"03/05/2024","69,800","68,600","70,900","68,100","7050000","2.65%"
"02/05/2024","68,000","67,800","68,000","67,100","2280000","1.19%"
"26/04/2024","67,200","67,500","68,300","67,100","3590000","-1.32%"
"25/04/2024","68,100","67,200","68,500","66,200","6070000","1.79%"
"24/04/2024","66,900","65,500","67,500","65,200","3280000","3.40%"
"23/04/2024","64,700","67,700","67,700","64,500","5050000","-3.29%"
"22/04/2024","66,900","67,300","67,500","66,700","2930000","0.60%"
"19/04/2024","66,500","66,000","67,900","65,900","4770000","-0.45%"
"17/04/2024","66,800","66,400","68,900","65,500","7220000","1.06%"
"16/04/2024","66,100","66,900","67,400","64,600","8050000","-1.20%"
"15/04/2024","66,900","71,900","71,900","66,900","10950000","-6.95%"
"12/04/2024","71,900","71,800","72,600","71,700","3570000","0.14%"
"11/04/2024","71,800","71,900","72,200","71,500","3580000","-0.97%"
"10/04/2024","72,500","73,500","73,900","72,500","3030000","-1.36%"
"09/04/2024","73,500","72,400","73,500","72,200","4120000","2.23%"
"08/04/2024","71,900","72,100","72,800","71,700","2800000","0.00%"
"05/04/2024","71,900","72,800","73,200","71,900","5610000","-2.04%"
"04/04/2024","73,400","73,100","74,500","73,000","3740000","0.00%"
"03/04/2024","73,400","74,500","75,400","73,200","4990000","-1.48%"
"02/04/2024","74,500","73,400","75,000","73,300","3740000","1.50%"
"01/04/2024","73,400","74,400","74,900","72,600","7700000","-1.08%"
"29/03/2024","74,200","76,500","76,500","74,200","8320000","-2.37%"
"28/03/2024","76,000","76,900","77,700","75,700","6240000","0.80%"
"27/03/2024","75,400","75,000","76,100","74,100","6070000","1.89%"
"26/03/2024","74,000","75,900","76,200","74,000","6370000","-1.99%"
"25/03/2024","75,500","78,000","78,500","75,400","8720000","-3.82%"
"22/03/2024","78,500","79,300","80,900","78,300","6020000","0.64%"
"21/03/2024","78,000","78,500","78,800","77,600","4980000","0.91%"
"20/03/2024","77,300","77,400","77,800","76,500","4240000","-0.13%"
"19/03/2024","77,400","77,900","79,400","77,200","3130000","-0.64%"
"18/03/2024","77,900","77,800","78,900","73,900","7520000","-0.76%"
"15/03/2024","78,500","78,300","79,200","76,800","6910000","-0.51%"
"14/03/2024","78,900","81,500","81,600","78,700","6420000","-2.47%"
"13/03/2024","80,900","79,000","81,000","78,900","7040000","2.80%"
"12/03/2024","78,700","77,500","79,400","77,200","5980000","1.55%"
"11/03/2024","77,500","78,500","81,100","76,600","7100000","-1.27%"
"08/03/2024","78,500","81,000","81,000","78,000","7450000","-2.85%"
"07/03/2024","80,800","77,000","80,800","76,400","8720000","5.07%"
"06/03/2024","76,900","76,800","77,800","75,700","6840000","1.59%"
"05/03/2024","75,700","71,200","75,700","70,900","13000000","6.92%"
"04/03/2024","70,800","70,700","71,100","69,900","5320000","0.43%"
"01/03/2024","70,500","70,400","71,200","70,000","3760000","0.14%"
"29/02/2024","70,400","69,400","71,500","69,100","8300000","3.07%"
"28/02/2024","68,300","68,000","68,400","67,700","3480000","1.04%"
"27/02/2024","67,600","66,700","68,200","66,700","3040000","1.35%"
"26/02/2024","66,700","66,700","67,400","66,100","2920000","0.00%"
"23/02/2024","66,700","68,300","68,900","66,600","4790000","-2.06%"
"22/02/2024","68,100","68,100","69,300","67,800","4150000","0.15%"
"21/02/2024","68,000","68,800","68,900","67,700","3340000","-1.16%"
"20/02/2024","68,800","69,700","69,700","68,200","3380000","-0.15%"
"19/02/2024","68,900","66,500","69,400","66,500","7830000","4.08%"
"16/02/2024","66,200","65,100","66,400","65,100","2710000","2.00%"
"15/02/2024","64,900","65,000","65,700","64,900","2030000","0.00%"
"07/02/2024","64,900","65,000","65,300","64,600","1350000","0.15%"
"06/02/2024","64,800","65,300","65,300","64,700","1610000","-0.15%"
"05/02/2024","64,900","65,400","65,700","64,700","1610000","-0.76%"
"02/02/2024","65,400","65,600","65,600","65,000","1610000","0.46%"
"01/02/2024","65,100","64,400","65,500","64,400","1690000","1.09%"
"31/01/2024","64,400","66,500","66,600","64,400","2590000","-2.57%"
"30/01/2024","66,100","65,600","66,600","65,600","1170000","0.76%"
"29/01/2024","65,600","66,000","66,400","65,500","1430000","-0.30%"
"26/01/2024","65,800","67,000","67,000","65,800","1940000","-1.50%"
"25/01/2024","66,800","66,400","66,800","66,100","1160000","0.91%"
"24/01/2024","66,200","67,000","67,500","66,200","2450000","-1.93%"
"23/01/2024","67,500","67,800","67,800","66,500","2450000","-0.30%"
"22/01/2024","67,700","68,500","68,500","67,000","1780000","-0.15%"
"19/01/2024","67,800","66,700","68,400","66,700","3310000","2.11%"
"18/01/2024","66,400","66,400","67,000","66,400","1290000","0.15%"
"17/01/2024","66,300","67,100","67,500","66,300","1900000","-1.19%"
"16/01/2024","67,100","65,600","67,300","65,300","1940000","2.29%"
"15/01/2024","65,600","65,300","66,100","65,200","1310000","1.23%"
"12/01/2024","64,800","66,000","66,000","64,800","2390000","-1.97%"
"11/01/2024","66,100","66,400","66,900","66,000","2170000","-0.15%"
"10/01/2024","66,200","66,200","67,500","66,100","1880000","0.15%"
"09/01/2024","66,100","66,700","67,400","66,000","2180000","-0.75%"
"08/01/2024","66,600","68,000","68,000","66,600","2680000","-1.91%"
"05/01/2024","67,900","68,200","68,300","66,600","3410000","-0.29%"
"04/01/2024","68,100","69,000","69,100","68,100","2530000","-1.16%"
"03/01/2024","68,900","68,000","68,900","67,700","1720000","0.73%"
"02/01/2024","68,400","67,700","69,300","67,300","3620000","2.09%"
"29/12/2023","67,000","67,100","68,300","67,000","2220000","0.00%"
"28/12/2023","67,000","67,100","67,600","66,600","1860000","0.00%"
"27/12/2023","67,000","66,200","67,900","66,000","2870000","1.21%"
"26/12/2023","66,200","66,900","66,900","65,600","2680000","-0.30%"
"25/12/2023","66,400","63,200","66,500","63,200","3230000","5.40%"
"22/12/2023","63,000","64,000","64,200","63,000","2190000","-1.10%"
"21/12/2023","63,700","63,000","64,400","63,000","1380000","-0.31%"
"20/12/2023","63,900","62,800","64,000","62,500","1630000","2.73%"
"19/12/2023","62,200","62,900","63,500","61,800","2060000","-1.11%"
"18/12/2023","62,900","63,200","63,800","62,600","1640000","-0.16%"
"15/12/2023","63,000","65,000","65,000","63,000","4210000","-3.08%"
"14/12/2023","65,000","66,300","66,500","64,800","1750000","-1.22%"
